Id,Old Name,New Name,Notes
,Sky High Rosin SoDo GMO - 1g,Sky High Gardens Sodo Gmo Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Boysenberry Creme Brulee [1g] [Luxury Line] [D.O.H. COMPLIANT],Lifted Boysenberry Creme Brulee Flower 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Boysenberry Creme Brulee [3.5g] [Luxury Line] [D.O.H. COMPLIANT],Lifted Boysenberry Creme Brulee Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Metaverse [3.5g] [Luxury Line] [D.O.H. COMPLIANT],Lifted Metaverse Flower 3.5g,collapsed_duplicate;merged_into_master
,Grape Soda Slush [1g] [All-In-One] [D.O.H. COMPLIANT],Lifted Grape Soda Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Torus - Pre Roll - Hyphy - 1g,Torus Hyphy Pre-roll 1g,collapsed_duplicate;merged_into_master
,Torus - ROSIN COLD CURE - Permanent Marker - 1g,Torus Permanent Marker Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Torus - ROSIN COLD CURE - da FUNK 7 - 1g,Torus Da Funk 7 Rosin 1g,collapsed_duplicate;merged_into_master
,Torus - ROSIN COLD CURE - Cereal Milk #6 - 1g,Torus Cereal Milk Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,hashbreak - Pre Rolls (Infused) - Candy Corn - 1g,Torus Candy Corn Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,hashbreak - Pre Rolls (Infused) - Monster Mash - 1g,Torus Monster Mash Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Nano Dopio - Caramel Fly (100mg THC;100mg CBG)(56.8g),Green Revolution Caramel Fly Shots 2floz,collapsed_duplicate;merged_into_master
,Nano Dopio - Mocha Fly (100mg THC;100mg CBG),Green Revolution Mocha Fly Shots 2floz,no_vendor_column;no_cannabinoid_columns;renamed
,Nano Dopio - Vanilla Fly (100mg THC;100mg CBG)(56.8g),Green Revolution Vanilla Fly Shots 2floz,no_vendor_column;no_cannabinoid_columns;renamed
,Goodies Cannabis FLOWER - SUPER FUZZY - 14g,Goodies Cannabis Super Fuzzy Flower 14g,no_vendor_column;no_cannabinoid_columns;renamed
,Fireline Cannabis 10 pk 0.5g - Dubble Dragon,Fireline Dubble Dragon Pre-roll 5g,no_vendor_column;no_cannabinoid_columns;renamed
,Fireline Cannabis 10 pk 0.5g - (H) - Papaya,Fireline Cannabis Papaya Pre-roll 5g,collapsed_duplicate;merged_into_master
,Fireline Cannabis 10 pk 0.5g - (S) - Platinum Blue Dream,Fireline Cannabis Blue Dream Pre-roll 5g,no_vendor_column;no_cannabinoid_columns;renamed
,Fireline Cannabis 2pk 0.5g (H) - Skunk GMO,Fireline Cannabis Skunk Gmo Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Fireline Cannabis Infused 2pk 0.5g (S) Platinum Blue Dream,Fireline Cannabis Blue Dream Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Royal Kind Flower Oreo - 7g,Royal Kind Oreo Flower 7g,no_vendor_column;no_cannabinoid_columns;renamed
,royal kind Flower Super boof - 1g,Royal Kind Superboof Flower 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Svin Terp Dough - Tangerine Borealis #1 - 1g,Svin Tangerine Borealis 1 Badder 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Svin Rosin - Lemon Cherry Dosi - 1g,Svin Lemon Cherry Dosi 7 Flower 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Svin Diamond Drip Infused Joints - Menage x Golden Lemons,Svin Menage X Golden Lemons Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Pre-Rolls - Tangerine Borealis - 2x.5g,Svin Tangerine Borealis 1 Pre-roll 1g,collapsed_duplicate;merged_into_master
,Svin Pre-Rolls - Unit B - 2x.5g,Svin Unit B Pre-roll 1g,collapsed_duplicate;merged_into_master
,Svin Pre-Rolls -One Piece - 1x1g,Svin One Piece Pre-roll 1g,collapsed_duplicate;merged_into_master
,Svin Pre-Rolls - Unit B - 1x1g,Svin Unit B Pre-roll 1g,collapsed_duplicate;merged_into_master
,Pure Prana Pulse AIO Disposable Vape - Lemon Tree Live Resin,Bodhi High Lemon Tree Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,BLAZE Gummy - Blue Raspberriezzz 2:2:1 CBN:CBD:THC 500mg,Blaze Blue Razz Gummies 0.95oz,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - 1G Infused Pre-Roll - Mango Haze - 1g,Ooowee Mango Haze Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - 1G Pre-Roll - Ice Cream Cake #8 - 1g,Ooowee Ice Cream Cake Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 5/1G Infused PreRoll - Watermelon Gummy - Ice Cream Cake #8 - 5g,Ooowee Ice Cream Cake Infused Pre-roll 5g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 5/1G Infused PreRoll - Purple Rain - FaceLock - 5g,Ooowee Facelock Infused Pre-roll 5g,no_vendor_column;no_cannabinoid_columns;renamed
,Ceres Disposable Cartridge Lime Drop 1g,Ceres Lime Drop Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,CERES JAR DRAGON BALM 1:1 RED,Ceres Dragon Balm 1:1 Topical 2oz,collapsed_duplicate;merged_into_master
,Ceres Lotion Dragon Balm 1:1 RED,Ceres Dragon Balm 1:1 Topical 96.4g,no_vendor_column;no_cannabinoid_columns;renamed
,Dragon Balm Lotion CBD BLACK,Ceres Dragon Balm Topical 96.47g,no_vendor_column;no_cannabinoid_columns;renamed
,Ceres Dragon Balm Lotion CBD RED,Ceres Dragon Balm Topical 96.4g,no_vendor_column;no_cannabinoid_columns;master_of_2_duplicates;renamed
,Ceres Dragon Balm Jar CBD RED,Ceres Dragon Balm Topical 56.7g,no_vendor_column;no_cannabinoid_columns;renamed
,Ceres Dragon Balm CBD RED,Ceres Dragon Balm Topical 96.4g,collapsed_duplicate;merged_into_master
,Green Labs - Choc Cov-Giggle Bits-300mg - Chocolate - 1:1:1 THC:CBD:CBG - Hybrid - 100g,Swifts Giggle Bits Chocolate 100g,collapsed_duplicate;merged_into_master
,Swifts Edibles - Gummies LIVE Resin-Peach Fuego-MAX-Hybrid-500mg - Peach - Regular - MAX THC:CBD:CBN:CBG - Hybrid - 60g,Swifts Peach Gummies 60g,no_vendor_column;no_cannabinoid_columns;renamed
,CQ - CQ-300mg-Old Fashioned Lemonade - Lemon - 1:1:1 THC:CBC:CBG - 63m,Swifts Lemon Shots 63ml,no_vendor_column;no_cannabinoid_columns;renamed
,Phat panda Pre-roll Triple Burger 1g,Phat Panda Triple Burger Pre-roll 1g,collapsed_duplicate;merged_into_master
,Burzt - Twisted shot Galactic Grape,Mfused Grape Shots 60ml,collapsed_duplicate;merged_into_master
,Burzt - Twisted shot Lemon Loopz,Mfused Lemon Loopz Shots 60ml,no_vendor_column;no_cannabinoid_columns;renamed
,Burzt - Twisted shot Fruit Punch,Mfused Fruit Punch Shots 60ml,collapsed_duplicate;merged_into_master
,The Hunt - Pineapple Bang - 3.5g,Freddy's Fuego Pineapple Bang Flower 3.5g,collapsed_duplicate;merged_into_master
,The Hunt - Sugar Rainbow Luxe - 3.5g,Freddy's Fuego Sugar Rainbow Luxe Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,The Hunt Joint - Sub Zero - 1g,Freddy's Fuego Sub Zero Flower 1g,no_vendor_column;no_cannabinoid_columns;renamed
,The Hunt Joint - Sugar Rainbow Luxe - 1g,Freddy's Fuego Sugar Rainbow Luxe Flower 1g,collapsed_duplicate;merged_into_master
,Lychee Boba Slush [1g] [All-In-One],Lifted Lychee Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Rays Hash Rosin Huckleberry Lemonade - 12oz,Ray's Huckleberry Liquid Infused Edible 12floz,no_vendor_column;no_cannabinoid_columns;renamed
,VICE - Blackberry Cream - 100mg THC : 100mg CBD : 5mg CBN,Vice Blackberry Cream Liquid Infused Edible 12floz,no_vendor_column;no_cannabinoid_columns;renamed
,Rays Lemonade Hash Rosin Cranberry Tangerine Lemonade - 100mg THC : 100mg CBG,Rays Lemonade Cranberry Liquid Infused Edible 12floz,no_vendor_column;no_cannabinoid_columns;renamed
,RSO Platinum - ATF - Sativa - 1g,Skagit Organics Atf RSO 1g,collapsed_duplicate;merged_into_master
,RSO Platinum - Blue Dream - Sativa - 1g,Skagit Organics Blue Dream RSO 1g,no_vendor_column;no_cannabinoid_columns;renamed
,RSO Original - AC/DC - 9:1 - Sativa - 1g,Skagit Organics Ac Dc RSO 1g,no_vendor_column;no_cannabinoid_columns;renamed
,RSO Original - Pine Tsunami - 15:1 - Hybrid - 1g,Skagit Organics Pine Tsunami RSO 1g,collapsed_duplicate;merged_into_master
,Torus - Flower - Snowcaine - 3.5g,Torus Snowcaine Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,hashbreak - Pre Rolls (Infused) - Sticky Buns - 1g,Torus Sticky Buns Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,hashbreak - Pre Rolls (Infused) - Sour Blue Mintz - 1g,Torus Sour Blue Mintz Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,High End Farms Flower Welch's Grape -14g,High End Farms Welch's Grape Flower 14g,no_vendor_column;no_cannabinoid_columns;renamed
,Sauced & Tossed - Forbidden Fruit - 1g,Canna Organix Forbidden Fruit Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Sauced & Tossed - Blue Dream - 1g,Canna Organix Blue Dream Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Canna Whupass - CW Vape Cartridge - Watermelon OG - Mixed - 1g,Canna Organix Watermelon Og Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Canna Whupass - CW Vape Cartridge - Maui Loudie - Mixed - 1g,Canna Organix Maui Loudie Cartridge 1g,collapsed_duplicate;merged_into_master
,Canna Whupass - CW Vape Cartridge - Berry Orange Pez - Mixed - 1g,Canna Organix Berry Orange Pez Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,BLAZE Gummy - Mango Passionfruit 1:1:1:1 CBG:CBC:CBD:THC 400mg,Evergreen Herbal Mango Passion Fruit Gummies 27g,no_vendor_column;no_cannabinoid_columns;renamed
,MAJOR Shot - 2oz - Mojo-Rita,Evergreen Herbal Mojo-rita Shots 2floz,no_vendor_column;no_cannabinoid_columns;renamed
,MAJOR Shot - 2oz - SF Gingerade,Major Gingerade Shots 2floz,no_vendor_column;no_cannabinoid_columns;renamed
,MAJOR Tall - 6.7oz - Atomic Apple 100mg THC,Evergreen Herbal Atomic Apple Beverage 6.7floz,collapsed_duplicate;merged_into_master
,MAJOR Tall - 6.7oz - Orange Mango 100mg THC,Evergreen Herbal Orange Mango Beverage 6.7floz,no_vendor_column;no_cannabinoid_columns;renamed
,REIMAGINE Gummy - (Slumber) Berry Pomegranate 20:10:1 CBN:CBD:THC 31mg,Evergreen Herbal Berry Pomegranate Gummies 60g,no_vendor_column;no_cannabinoid_columns;renamed
,REIMAGINE Gummy - (Relief) Green Apple 10:10:1 CBC:CBD:THC 21mg,Evergreen Herbal Green Apple Gummies 60g,no_vendor_column;no_cannabinoid_columns;renamed
,Skord 20-Pack Joints - Lemon Shortbread - 14g,Skord Lemon Shortbread Pre-roll 14g,no_vendor_column;no_cannabinoid_columns;renamed
,Skord Ceramic Cartridge - 01g - Animal Cocktail,Skord Animal Cocktail Cartridge 1g,collapsed_duplicate;merged_into_master
,Skord Ceramic Cartridge - 01g - Souped Up,Skord Souped Up Cartridge 1g,collapsed_duplicate;merged_into_master
,Skord 20-Pack Joints - Animal Cocktail - 14g,Skord Animal Cocktail Pre-roll 14g,no_vendor_column;no_cannabinoid_columns;renamed
,Phat Panda Pre-Roll Jack & Coke 1g,Phat Panda Jack And Coke Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Golden Pineapple 2pk 0.5g Prerolls,Phat Panda Golden Pineapple Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,OG Chem 2pk 0.5g Prerolls,Phat Panda Og Chem Pre-roll 1g,collapsed_duplicate;merged_into_master
,Redneck Wedding 2pk 0.5g Prerolls,Phat Panda Redneck Wedding Pre-roll 1g,collapsed_duplicate;merged_into_master
,SPR - Sour Diesel - 3.5g,Seattle's Private Reserve Sour Diesel Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,SPR - Butter Mintz - 1g,Seattle's Private Reserve Butter Mintz Flower 1g,collapsed_duplicate;merged_into_master
,SPR - 1g Infused Joint - Gas Face x Gushers,Seattle's Private Reserve Gas Face X Gushers Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,SPR - 1g Infused Blunt - Gas Face x Sour Runtz,Seattle's Private Reserve Gas Face X Sour Runtz Infused Blunt 1g,no_vendor_column;no_cannabinoid_columns;renamed
,SPR - 1g HASH ROSIN - Afghan Diesel,Seattle's Private Reserve Afghan Diesel Hash Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,SPR - 1g HASH ROSIN - Stuffed Cherry Zlushiez,Seattle's Private Reserve Stuffed Cherry Zlushiez Hash Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,SPR - 2pk Joint Box (2g) - Sour Diesel,Seattle's Private Reserve Sour Diesel Pre-roll 2g,collapsed_duplicate;merged_into_master
,SPR - 2pk Joint Box (2g) - Bahama Mama,Seattle Private Reserve Bahama Mama Flower 2g,no_vendor_column;no_cannabinoid_columns;renamed
,A.C. Topical Drops - 250mg THC 1000 CBD 1:4,Agro Couture Topical Drops 1250mg 1:4 Tincture 1.7floz,no_vendor_column;no_cannabinoid_columns;renamed
,A.C. Topical Drops - 1000mg THC,Agro Couture Drops 1000mg Tincture 1floz,collapsed_duplicate;merged_into_master
,GE Dab - 9# Hammer - 1g (I),Agro Couture 9 Hammer Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,GE Dab - Grape Stomper - 1g (S),Agro Couture Grape Stomper Bho 1g,collapsed_duplicate;merged_into_master
,GE - Green Crack - 1g (S),Agro Couture Green Crack Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,GE - Hawaiian Punch - 1g (S),Agro Couture Hawaiian Punch Bho 1g,collapsed_duplicate;merged_into_master
,Dabstar Dab Stix Pre-Roll 1g - Sticky S'mores (H),Agro Couture Sticky S'mores Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Dabstar Dab Stix Pre-Roll 1g - Strawberry Lemonade (S),Agro Couture Strawberry Lemonade Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Slab Hash Rosin - Royal Girl Scout Cookies - 1g (I),Agro Couture Royal Girl Scout Cookies Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Slab Hash Rosin - GG4 - 1g (H),Agro Couture Gg4 Rosin 1g,collapsed_duplicate;merged_into_master
,Slab Hash Rosin - Acai Berry Gelato - 1g (S),Agro Couture Acai Berry Gelato Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,AC Disposable - Key Lime Pie - 1g,Agro Couture Key Lime Pie Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Second Nature Flower 28g / Orangasm,Second Nature Orangasm Flower 28g,collapsed_duplicate;merged_into_master
,Buddies Legacy All in One Tanker - Acapulco Gold - 1g - (S),Buddies Acapulco Gold Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - 1G Hydrocarbon Concentrate - Sunset Lemonade - 1g,Ooowee Sunset Lemonade Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 1G C.R HTE Disposable - Banana Runtz - 1g,Ooowee Banana Runtz Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 1G C.R HTE Disposable - Raspberry Mimosa - 1g,Ooowee Raspberry Mimosa Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 1G C.R HTE Disposable - Honeydew - 1g,Ooowee Honeydew Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Ooowee - JUICED 1G C.R HTE Disposable - Black Cherry Bomb - 1g,Ooowee Black Cherry Bomb Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 1G C.R HTE Disposable - Seattle Strawberry Cough - 1g,Ooowee Seattle Strawberry Cough Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - JUICED 5/1G Infused PreRoll - Honeydew - Gelato X - 5g,Ooowee Gelato X Infused Pre-roll 5g,no_vendor_column;no_cannabinoid_columns;renamed
,SMC - Infused Joint 1g - Banana Cream Pie - 1g,Seattle Marijuana Company Banana Cream Pie Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,SMC - Disposable Smokeless - Melon Guava - 1g,Shatter J's Melon Guava Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,SMC - Infused Joint Pack - Melon Guava - 5g,Shatter J's Melon Guava Infused Pre-roll 5g,no_vendor_column;no_cannabinoid_columns;renamed
,Gummy Bombs - GB DRAGON BERRY 100mg - Dragon Berry - 100mg,Clarity Farms Dragon Berry Edible 100mg,no_vendor_column;no_cannabinoid_columns;renamed
,Gummy Bombs - GB HUCKLEBERRY LEMONADE 100mg - Huckleberry - 100mg,Clarity Farms Huckleberry Edible 100mg,collapsed_duplicate;merged_into_master
,Gummy Bombs - GB MOUNTAIN PEACH 100mg - Mountain Peach - 100mg,Clarity Farms Mountain Peach Edible 100mg,no_vendor_column;no_cannabinoid_columns;renamed
,Incredibulk - IB CART 1g - Amnesia Haze - 1g,Clarity Farms Amnesia Haze Cartridge 1g,collapsed_duplicate;merged_into_master
,Tasty Terps - TC CART 1g - Caprizun - 1g,Clarity Farms Caprizun Cartridge 1g,no_vendor_column;no_cannabinoid_columns;master_of_2_duplicates;renamed
,Tasty Terps - TC ICE CART 1g - Strawberry Ice - 1g,Clarity Farms Strawberry Ice Cartridge 1g,collapsed_duplicate;merged_into_master
,Tasty Terps - TT BHO 1g - Caprizun - 1g,Clarity Farms Caprizun Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Tasty Terps - TT BHO 1g - Red Zkittlez - 1g,Clarity Farms Red Zkittlez Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Tasty Terps - TT BHO 1g - Rocket Pop - 1g,Clarity Farms Rocket Pop Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Cone Filler,Cone Filler,no_vendor_column;no_cannabinoid_columns;noncannabis_cleaned_original_name
,Just The Tip,Just The Tip,collapsed_duplicate;merged_into_master
,Full Spec - Elite - Cartridge - 1g - (Holidaze) (I) Sleigh Ride,Full Spec Sleigh Ride Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,heavenly buds pre-roll Permanent Marker 1g,Heavenly Buds Permanent Marker Pre-roll 1g,collapsed_duplicate;merged_into_master
,Full Flower Little Snappers - Pineapple Guava - 2pk (2x0.5g),Heavenly Buds Pineapple Guava Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Doozies PLUS - Green Apple 2:1 10pk (80g)(10mg THC;5mg CBG),Green Revolution Green Apple Edible 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Nano Doozies - Strawberry Lime 3:1 ELEVATE 10 Pk (80g) (300mg CBC;100mg THC),Green Revolution Strawberry Lime Edible 2.8g,no_vendor_column;no_cannabinoid_columns;renamed
,FIRE BROS All-In-One Cart - The Zest - 1g,Fire Bros The Zest Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Fire Bros. - Rah Tah Tah - 1g,Fire Bros Rah Tah Tah Flower 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Live Rosin Blunt - Cherry Biscotti - 2g,Fire Bros Cherry Biscotti Infused Blunt 2g,no_vendor_column;no_cannabinoid_columns;renamed
,Cold Cure - Rambutan - 1g DOH,Constellation Rambutan Rosin 1g,collapsed_duplicate;merged_into_master
,Cold Cure - Cali Swiss 1g - DOH,Constellation Cali Swiss Rosin 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Sub X Flower - Lemon Cherry Gelato - 1g,Sub X Lemon Cherry Gelato Flower 1g,collapsed_duplicate;merged_into_master
,Sub X Flower - Lemon Cherry Gelato - 3.5g,Sub X Lemon Cherry Gelato Flower 3.5g,collapsed_duplicate;merged_into_master
,Sub X Flower - Island Octane - 3.5g,Sub X Island Octane Flower 3.5g,collapsed_duplicate;merged_into_master
,Sub X SUPREME Bang Stick - GMO - 2pk,Sub X Gmo Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Sub X Pre-Roll - Citrus Rain - 2pk,Sub X Citrus Rain Pre-roll 1g,collapsed_duplicate;merged_into_master
,Sub X Pre-Roll - Swampwater Fumez - 2pk,Sub X Swampwater Fumez Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Sub X Smalls - Apples & Bananas - 3.5g,Sub X Apples Bananas Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Sub X Smalls - Sapphire Desire - 3.5g,Sub X Sapphire Desire Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Sub X Smalls - Swampwater Fumez - 3.5g,Sub X Swampwater Fumez Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Sub X SELECT Cured Classic Cartridge - Guava Oreoz - 1g,Sub X Guava Oreoz Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Premium Trichome Raw Flower - Crop CircleZ - 3.5g,Trichome Crop Circlez Flower 3.5g,collapsed_duplicate;merged_into_master
,Premium Trichome Raw Flower - White Oreoz #2 - 3.5g,Trichome White Oreoz Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,".75g Trichome InTERPreter Pre-Rolls, 2ct - Scented Marker#1+BC - 1.5g",Trichome Scented Marker Infused Pre-roll 1.5g,collapsed_duplicate;merged_into_master
,.5g Isolated Pre-Rolled Cones 6pk - Isolated OBS Pre-Rolled Cones - 3g,Trichome Obs Infused Pre-roll 3g,no_vendor_column;no_cannabinoid_columns;renamed
